s_no,rawText,maskedText,numberOfMasks,num_private_person,num_private_address,num_private_email,num_private_phone,num_private_url,num_private_date,num_account_number,num_secret,category,difficulty,adversarial_type,trick_reason
41,"Please call me on +91 90O11 22334 (thats O not zero, my keypad messed it up) and I will guide you from the tea stall.","Please call me on [PRIVATE_PHONE] (thats O not zero, my keypad messed it up) and I will guide you from the tea stall.",1,0,0,0,1,0,0,0,0,fn_adversarial,hard,symbol_substitution,"Phone includes letter O substituted for 0; can evade numeric detectors."
42,"My DOB is 03 slash 11 slash 1997; the portal says 'invalid date' if I type 03/11/1997 for some reason.","My DOB is [PRIVATE_DATE]; the portal says 'invalid date' if I type 03/11/1997 for some reason.",1,0,0,0,0,0,1,0,0,fn_adversarial,hard,at_dot_obfuscation,"Date written with words for separators; nearby valid-looking date distracts."
43,"The private URL is https://docs.example.in/share/loan?id=1f2e3d4c but I pasted it as https:// docs.example.in /share/ loan ?id=1f2e3d4c so it doesn't preview.","The private URL is [PRIVATE_URL] but I pasted it as https:// docs.example.in /share/ loan ?id=1f2e3d4c so it doesn't preview.",1,0,0,0,0,1,0,0,0,fn_adversarial,hard,spacing,"URL disrupted by spaces around separators to avoid linkification."
44,"Account number is ００９９８８７７６６５５４４; yes it starts with zeros, please don't drop them like last time.","Account number is [ACCOUNT_NUMBER]; yes it starts with zeros, please don't drop them like last time.",1,0,0,0,0,0,0,1,0,fn_adversarial,hard,symbol_substitution,"Account uses fullwidth digits with leading zeros, easy to miss."
45,"Please WhatsApp me at +91-8️⃣0️⃣8️⃣0️⃣8️⃣-1️⃣0️⃣1️⃣0️⃣1️⃣ if the gate is locked; the watchman sleeps early.","Please WhatsApp me at [PRIVATE_PHONE] if the gate is locked; the watchman sleeps early.",1,0,0,0,1,0,0,0,0,fn_adversarial,hard,emoji_word_replacement,"Phone number written with emoji digits."
46,"My email is meera dot bose at mail dot example dot in; keep it private, the rest of the chat is just office gossip.","My email is [PRIVATE_EMAIL]; keep it private, the rest of the chat is just office gossip.",1,0,0,1,0,0,0,0,0,fn_adversarial,hard,at_dot_obfuscation,"Email uses dot/at words with distractor text."
47,"Use account 2233 0011 9988 for the transfer; the QR code in the poster is not related to me.","Use account [ACCOUNT_NUMBER] for the transfer; the QR code in the poster is not related to me.",1,0,0,0,0,0,0,1,0,fn_adversarial,hard,spacing,"Account number split into groups; nearby mention of QR code distracts."
48,"My secret token is sess_aB9xK2mN7pQ4rS6tU8; do not paste it into screenshots while sharing the bug.","My secret token is [SECRET]; do not paste it into screenshots while sharing the bug.",1,0,0,0,0,0,0,0,1,fn_adversarial,hard,none,"Token looks like normal identifier; models may miss as not 'password/otp'."
49,"Please send the parcel to 'Koramangala near Sony signal' and call ９９９９９１２００１ after you cross the flyover.","Please send the parcel to 'Koramangala near Sony signal' and call [PRIVATE_PHONE] after you cross the flyover.",1,0,0,0,1,0,0,0,0,fn_adversarial,hard,symbol_substitution,"Phone uses fullwidth digits; address-like landmark is non-sensitive distractor."
50,"DOB: nineteen ninety eight September seven, thats what the Aadhaar shows; dont mix it up with the Independence Day talk.","DOB: [PRIVATE_DATE], thats what the Aadhaar shows; dont mix it up with the Independence Day talk.",1,0,0,0,0,0,1,0,0,fn_adversarial,hard,digit_words,"Date expressed verbally; nearby public holiday distracts."
51,"Email me at a r j u n . s i n g h @ e x a m p l e . c o m because the Teams chat is not loading on my phone.","Email me at [PRIVATE_EMAIL] because the Teams chat is not loading on my phone.",1,0,0,1,0,0,0,0,0,fn_adversarial,hard,spacing,"Email with character-level spacing within a longer sentence."
52,"My UPI is 'rohan verma 7 at ybl' (spaces included); send 1 rupee test if you doubt it.","My UPI is [ACCOUNT_NUMBER] (spaces included); send 1 rupee test if you doubt it.",1,0,0,0,0,0,0,1,0,fn_adversarial,hard,at_dot_obfuscation,"UPI obfuscated with words and spaces; common FN for strict regex."
53,"The OTP is 6\n3\n8\n1\n0\n5, sorry the SMS copied line by line; please wait while I type it.","The OTP is [SECRET], sorry the SMS copied line by line; please wait while I type it.",1,0,0,0,0,0,0,0,1,fn_adversarial,hard,line_breaks,"OTP digits split across multiple newlines."
54,"Please call me at +91\t90011\t22334 after 7; the tab spacing is because I copied from notes.","Please call me at [PRIVATE_PHONE] after 7; the tab spacing is because I copied from notes.",1,0,0,0,1,0,0,0,0,fn_adversarial,hard,spacing,"Phone separated by tabs; can bypass typical tokenizers."
55,"My bank account is 2233-4455-6677-8899; the agent kept saying 'policy 80C' which is irrelevant.","My bank account is [ACCOUNT_NUMBER]; the agent kept saying 'policy 80C' which is irrelevant.",1,0,0,0,0,0,0,1,0,fn_adversarial,hard,symbol_substitution,"Account in hyphen groups; tax/policy number distracts."
56,"The private link is hxxps://portal[dot]example[dot]com/share/payslip?id=0f9e8d7c; it looks ugly but thats intentional.","The private link is [PRIVATE_URL]; it looks ugly but thats intentional.",1,0,0,0,0,1,0,0,0,fn_adversarial,hard,at_dot_obfuscation,"URL obfuscated to avoid previews; still needs masking."
57,"Please note the address as Flat 3, Pearl Towers, Powai,\nMumbai - 400076; and yes the PIN is part of it.","Please note the address as [PRIVATE_ADDRESS]; and yes the PIN is part of it.",1,0,1,0,0,0,0,0,0,fn_adversarial,hard,line_breaks,"Multi-line address with punctuation and pin; can cause span fragmentation."
58,"Email for the bank callback is mohit gupta at corp.example.com (no dot between names), thats how it is in their records.","Email for the bank callback is [PRIVATE_EMAIL] (no dot between names), thats how it is in their records.",1,0,0,1,0,0,0,0,0,fn_adversarial,hard,at_dot_obfuscation,"Email rendered with words and missing dot; nonstandard but still sensitive."
59,"I shared the secret as S @ f r 0 n # 9 2; please dont store it in the ticket description.","I shared the secret as [SECRET]; please dont store it in the ticket description.",1,0,0,0,0,0,0,0,1,fn_adversarial,hard,spacing,"Password split across characters with spaces."
60,"Call my number +91-90011-22334 but typed as +91-900II-22334 (two I's), please still understand its my mobile.","Call my number [PRIVATE_PHONE] but typed as +91-900II-22334 (two I's), please still understand its my mobile.",1,0,0,0,1,0,0,0,0,fn_adversarial,hard,symbol_substitution,"Digit substitution with similar-looking letters (I vs 1)."
61,"The doctor file is under 'Nandini R.' and my appointment date is twenty three September two thousand twenty six; I will be late by 10 mins.","The doctor file is under [PRIVATE_PERSON] and my appointment date is [PRIVATE_DATE]; I will be late by 10 mins.",2,1,0,0,0,0,1,0,0,fn_adversarial,hard,minimal_name_fragment,"Name is abbreviated; date is written in long-form words."
62,"Please send the OTP as shown: ７７１９０２; not the 'ticket 7719' you see in the subject.","Please send the OTP as shown: [SECRET]; not the 'ticket 7719' you see in the subject.",1,0,0,0,0,0,0,0,1,fn_adversarial,hard,symbol_substitution,"OTP in fullwidth digits next to similar numeric distractor."
63,"My UPI id is charlie bravo oscar sierra echo at okicici; its annoying but thats how I say it on calls.","My UPI id is [ACCOUNT_NUMBER]; its annoying but thats how I say it on calls.",1,0,0,0,0,0,0,1,0,fn_adversarial,hard,phonetic_alphabet,"UPI local-part spoken using phonetic alphabet words."
64,"The URL is https://docs.example.in/share/offer?id=aa11bb22cc33 but I pasted it with a zero width split, so just copy carefully.","The URL is [PRIVATE_URL] but I pasted it with a zero width split, so just copy carefully.",1,0,0,0,0,1,0,0,0,fn_adversarial,hard,spacing,"URL may include invisible separators; models can miss it as not a URL."
65,"My address is written as 'House 44 Shanti Heights HSR Layout Bengaluru 560102', no commas, because that is what the form accepts.","My address is written as [PRIVATE_ADDRESS], no commas, because that is what the form accepts.",1,0,1,0,0,0,0,0,0,fn_adversarial,hard,spacing,"Address presented without punctuation; harder for boundary detection."
66,"Email: prerna.patel📧example.com (the app replaced @); please still use it for sending receipts.","Email: [PRIVATE_EMAIL] (the app replaced @); please still use it for sending receipts.",1,0,0,1,0,0,0,0,0,fn_adversarial,hard,emoji_word_replacement,"Email uses emoji replacement for @ which can evade regex matchers."
67,"My account number is 5566 0077 0011; the remaining digits are in the next message, sorry: 2233.","My account number is [ACCOUNT_NUMBER]; the remaining digits are in the next message, sorry: 2233.",1,0,0,0,0,0,0,1,0,fn_adversarial,hard,spacing,"Account broken into groups and implied continuation; partial numbers distract."
68,"The OTP is 'six three eight one zero five' and not 'six three eight one zero six' - I almost typed the wrong one.","The OTP is [SECRET] and not 'six three eight one zero six' - I almost typed the wrong one.",1,0,0,0,0,0,0,0,1,fn_adversarial,hard,digit_words,"OTP in words with near-miss distractor OTP-like phrase."
69,"Call me at +91 90011-22-334; yes its unevenly split but its the same number.","Call me at [PRIVATE_PHONE]; yes its unevenly split but its the same number.",1,0,0,0,1,0,0,0,0,fn_adversarial,hard,spacing,"Phone split into uneven chunks; can confuse normalizers."
70,"DOB is 03.11.1997 (dots, not slashes); the website only accepts it like that for some reason.","DOB is [PRIVATE_DATE] (dots, not slashes); the website only accepts it like that for some reason.",1,0,0,0,0,0,1,0,0,fn_adversarial,hard,symbol_substitution,"Date uses dots rather than slash/hyphen; different delimiter."
71,"Private link for KYC: https://support.example.com/file/kyc?id=0a9b8c7d6e5f but the 'support.example.com/help' page is public and not relevant.","Private link for KYC: [PRIVATE_URL] but the 'support.example.com/help' page is public and not relevant.",1,0,0,0,0,1,0,0,0,fn_adversarial,hard,none,"Sensitive URL appears next to a similar but public-looking reference."
72,"Please note my secret is 'BluePeak!27' but typed as BluePeak ! 27 in the message, thats the same password.","Please note my secret is [SECRET] but typed as BluePeak ! 27 in the message, thats the same password.",1,0,0,0,0,0,0,0,1,fn_adversarial,hard,spacing,"Password separated by spaces around punctuation."
73,"I wrote the URL as h t t p s : / / d o c s . e x a m p l e . i n / s h a r e / c v ? i d = 3 a b 4 ; please copy carefully.","I wrote the URL as [PRIVATE_URL]; please copy carefully.",1,0,0,0,0,1,0,0,0,fn_adversarial,hard,spacing,"URL fully split into spaced characters; hard for detection."
74,"The account number is 223344556677 and the OTP is 771902, but the agent kept talking about 'Plan 499' which is unrelated.","The account number is [ACCOUNT_NUMBER] and the OTP is [SECRET], but the agent kept talking about 'Plan 499' which is unrelated.",2,0,0,0,0,0,0,1,1,fn_adversarial,hard,none,"Multiple sensitive entities with a distracting plan number."
75,"Please send the courier to Flat 31, Lakeview Apartments, Velachery,\nChennai - 600042; and call me at nine zero one one one two two three three four when near.","Please send the courier to [PRIVATE_ADDRESS]; and call me at [PRIVATE_PHONE] when near.",2,0,1,0,1,0,0,0,0,fn_adversarial,hard,line_breaks,"Address is multi-line and phone is in digit-words in same message."
76,"My email is 'ritika.sharma(at)mail(dot)example(dot)in' - writing like this so spam bots dont pick it.","My email is [PRIVATE_EMAIL] - writing like this so spam bots dont pick it.",1,0,0,1,0,0,0,0,0,fn_adversarial,hard,at_dot_obfuscation,"Email deliberately obfuscated to avoid harvesting."
77,"Contact person is 'Siddharth K.' from payroll; he asked me to send docs to siddharth k at corp.example.com.","Contact person is [PRIVATE_PERSON] from payroll; he asked me to send docs to [PRIVATE_EMAIL].",2,1,0,1,0,0,0,0,0,fn_adversarial,hard,minimal_name_fragment,"Name fragment + obfuscated email with spaces; can be missed."
78,"The OTP is 7️⃣7️⃣1️⃣9️⃣0️⃣2️⃣ and yes, the rest of this message about traffic near Silk Board is irrelevant.","The OTP is [SECRET] and yes, the rest of this message about traffic near Silk Board is irrelevant.",1,0,0,0,0,0,0,0,1,fn_adversarial,hard,emoji_word_replacement,"OTP represented using emoji digits, embedded in casual chat."
79,"My bank a/c is 1100 2200 3344 5566; please do not confuse it with the bill number 1100-22 on the PDF footer.","My bank a/c is [ACCOUNT_NUMBER]; please do not confuse it with the bill number 1100-22 on the PDF footer.",1,0,0,0,0,0,0,1,0,fn_adversarial,hard,spacing,"Account number grouped; similar-looking bill number distracts."
80,"The URL is https://portal.example.com/u/isha?id=ab91cd22ef but my phone keeps inserting a space: ab91 cd22 ef.","The URL is [PRIVATE_URL] but my phone keeps inserting a space: ab91 cd22 ef.",1,0,0,0,0,1,0,0,0,fn_adversarial,hard,spacing,"URL token gets split; models may fail to recognize as URL."
81,"DOB is written as 03 - 11 - 1997 with spaces around hyphens; please keep it exactly as that in the PDF.","DOB is written as [PRIVATE_DATE] with spaces around hyphens; please keep it exactly as that in the PDF.",1,0,0,0,0,0,1,0,0,fn_adversarial,hard,spacing,"Date has irregular spacing around separators."
82,"Please email the offer to 'ananya.das [at] example [dot] in' and not to the shared HR alias; the alias replies late.","Please email the offer to [PRIVATE_EMAIL] and not to the shared HR alias; the alias replies late.",1,0,0,1,0,0,0,0,0,fn_adversarial,hard,at_dot_obfuscation,"Email obfuscated; nearby mention of alias distracts."
83,"Call my number as +91-90-011-22334 (split like that) because the delivery app fails when I paste without separators.","Call my number as [PRIVATE_PHONE] (split like that) because the delivery app fails when I paste without separators.",1,0,0,0,1,0,0,0,0,fn_adversarial,hard,spacing,"Phone split into uncommon chunking with explanation."
84,"Secret answer for the demo login is 'MintLeaf#7pQ' but I typed it as MintLeaf # 7 p Q here so it doesn't trigger filters.","Secret answer for the demo login is [SECRET] but I typed it as MintLeaf # 7 p Q here so it doesn't trigger filters.",1,0,0,0,0,0,0,0,1,fn_adversarial,hard,spacing,"Secret intentionally spaced to bypass filters; still must be masked."
85,"My address is Flat 120, Pearl Towers, Powai, Mumbai - 400076 Maharashtra (no comma between city and state); courier guys get confused otherwise.","My address is [PRIVATE_ADDRESS] (no comma between city and state); courier guys get confused otherwise.",1,0,1,0,0,0,0,0,0,fn_adversarial,hard,spacing,"Address lacks punctuation; boundary detection gets harder."
86,"UPI is 'meera dot nair 15 at paytm' and my phone is 9 0 0 1 1 2 2 3 3 4; please ping only if urgent.","UPI is [ACCOUNT_NUMBER] and my phone is [PRIVATE_PHONE]; please ping only if urgent.",2,0,0,0,1,0,0,1,0,fn_adversarial,hard,spacing,"Two sensitive entities, both obfuscated with words/spaces."
87,"The OTP is 771902 (but typed as 77 19 02); the rest of the message about lunch at Udupi is just chit chat.","The OTP is [SECRET] (but typed as 77 19 02); the rest of the message about lunch at Udupi is just chit chat.",1,0,0,0,0,0,0,0,1,fn_adversarial,hard,spacing,"OTP split into grouped chunks; casual distractor content."
88,"Please use this private link: https://docs.example.in/share/pol?id=cc9988dd77\nPassword: Policy#2026\nand do not forward it.","Please use this private link: [PRIVATE_URL]\nPassword: [SECRET]\nand do not forward it.",2,0,0,0,0,1,0,0,1,fn_adversarial,hard,line_breaks,"Sensitive URL and secret separated onto multiple lines."
89,"Email is 'farhan_khan at example dot in' - sorry for the weird format, my app auto-censors @ symbols.","Email is [PRIVATE_EMAIL] - sorry for the weird format, my app auto-censors @ symbols.",1,0,0,1,0,0,0,0,0,fn_adversarial,hard,at_dot_obfuscation,"Email obfuscated with words; includes plausible reason for obfuscation."
90,"My account number is 2233 4455 6677 8899; the '2233' on the receipt is NOT the same thing, please ignore that part.","My account number is [ACCOUNT_NUMBER]; the '2233' on the receipt is NOT the same thing, please ignore that part.",1,0,0,0,0,0,0,1,0,fn_adversarial,hard,spacing,"Account groups; partial overlap number distracts."
91,"My DOB is 'sixteen August two thousand one' and the system keeps thinking its a holiday date; please just update it.","My DOB is [PRIVATE_DATE] and the system keeps thinking its a holiday date; please just update it.",1,0,0,0,0,0,1,0,0,fn_adversarial,hard,digit_words,"Date in words; confusable with public holiday mention."
92,"Call me on +91 90011 22334 but my phone shows it as +９１ ９００１１ ２２３３４, so either way works.","Call me on [PRIVATE_PHONE] but my phone shows it as [PRIVATE_PHONE], so either way works.",2,0,0,0,2,0,0,0,0,fn_adversarial,hard,symbol_substitution,"Same phone appears in ASCII and fullwidth forms; tests duplicate masking."
93,"The secret key is api_Qw7Er3Ty5Ui9Op2As4Df but I spaced it as api_ Qw7E r3Ty 5Ui9; please still treat it as secret.","The secret key is [SECRET] but I spaced it as api_ Qw7E r3Ty 5Ui9; please still treat it as secret.",1,0,0,0,0,0,0,0,1,fn_adversarial,hard,spacing,"API key partially spaced, may not match secret heuristics."
